speaker,party,seat,direction,onside_confirmed,rose_at_london,start_utc,end_utc,seconds,footage_link,hansard_link
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:45:29,2026-09-11T08:45:29Z,2026-09-11T08:45:49Z,19,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:10:45,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:45:49,2026-09-11T08:45:49Z,2026-09-11T08:46:17Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:11:05,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:46:52,2026-09-11T08:46:52Z,2026-09-11T08:47:17Z,24,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:12:08,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:47:23,2026-09-11T08:47:23Z,2026-09-11T08:48:03Z,39,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:12:39,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:48:47,2026-09-11T08:48:47Z,2026-09-11T08:49:10Z,22,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:14:03,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:49:10,2026-09-11T08:49:10Z,2026-09-11T08:49:26Z,16,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:14:26,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:49:52,2026-09-11T08:49:52Z,2026-09-11T08:50:02Z,10,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:15:08,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:50:08,2026-09-11T08:50:08Z,2026-09-11T08:50:24Z,15,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:15:24,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:50:31,2026-09-11T08:50:31Z,2026-09-11T08:50:54Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:15:47,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:51:20,2026-09-11T08:51:20Z,2026-09-11T08:51:31Z,10,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:16:36,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:52:04,2026-09-11T08:52:04Z,2026-09-11T08:52:37Z,33,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:17:20,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:52:37,2026-09-11T08:52:37Z,2026-09-11T08:52:46Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:17:53,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:52:55,2026-09-11T08:52:55Z,2026-09-11T08:53:35Z,40,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:18:11,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:54:16,2026-09-11T08:54:16Z,2026-09-11T08:54:40Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:19:32,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:55:01,2026-09-11T08:55:01Z,2026-09-11T08:55:17Z,15,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:20:17,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:55:17,2026-09-11T08:55:17Z,2026-09-11T08:55:32Z,14,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:20:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:55:55,2026-09-11T08:55:55Z,2026-09-11T08:56:19Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:21:11,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:56:26,2026-09-11T08:56:26Z,2026-09-11T08:56:50Z,24,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:21:42,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:56:50,2026-09-11T08:56:50Z,2026-09-11T08:57:24Z,34,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:22:06,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:57:54,2026-09-11T08:57:54Z,2026-09-11T08:58:21Z,26,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:23:10,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:58:21,2026-09-11T08:58:21Z,2026-09-11T08:58:56Z,35,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:23:37,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:59:19,2026-09-11T08:59:19Z,2026-09-11T08:59:41Z,22,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:24:35,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,09:59:41,2026-09-11T08:59:41Z,2026-09-11T09:00:19Z,37,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:24:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,10:00:25,2026-09-11T09:00:25Z,2026-09-11T09:01:05Z,39,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:25:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,10:01:05,2026-09-11T09:01:05Z,2026-09-11T09:01:32Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:26:21,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,10:02:04,2026-09-11T09:02:04Z,2026-09-11T09:02:22Z,18,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:27:20,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Lauren Edwards,Lab,Rochester and Strood,"Against us, strongly",no,10:02:31,2026-09-11T09:02:31Z,2026-09-11T09:04:00Z,88,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:27:47,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E8C5D6D5-6DC8-41BF-9059-51DFE84055F0
Rachel Taylor,Lab,North Warwickshire and Bedworth,Against us,no,09:38:00,2026-09-11T08:38:00Z,2026-09-11T08:38:07Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:03:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-58C8F45B-75F5-4098-8724-8F1809275EFB
Rachel Taylor,Lab,North Warwickshire and Bedworth,Against us,no,09:41:20,2026-09-11T08:41:20Z,2026-09-11T08:41:42Z,21,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:06:36,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-58C8F45B-75F5-4098-8724-8F1809275EFB
Rachel Taylor,Lab,North Warwickshire and Bedworth,Against us,no,12:51:15,2026-09-11T11:51:15Z,2026-09-11T11:51:23Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:16:31,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-58C8F45B-75F5-4098-8724-8F1809275EFB
Rachel Taylor,Lab,North Warwickshire and Bedworth,Against us,no,13:05:32,2026-09-11T12:05:32Z,2026-09-11T12:05:56Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:30:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-58C8F45B-75F5-4098-8724-8F1809275EFB
Rachel Taylor,Lab,North Warwickshire and Bedworth,Against us,no,13:49:34,2026-09-11T12:49:34Z,2026-09-11T12:49:43Z,9,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:14:50,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-58C8F45B-75F5-4098-8724-8F1809275EFB
Jim Shannon,DUP,Strangford,"With us, strongly",yes,09:39:15,2026-09-11T08:39:15Z,2026-09-11T08:39:40Z,25,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:04:31,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C40B2244-5B45-43F4-95C2-2D91D3A3E20A
Jim Shannon,DUP,Strangford,"With us, strongly",yes,10:07:44,2026-09-11T09:07:44Z,2026-09-11T09:08:16Z,31,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:33:00,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C40B2244-5B45-43F4-95C2-2D91D3A3E20A
Dame Meg Hillier,Lab/Co-op,Hackney South and Shoreditch,With us,yes,09:40:24,2026-09-11T08:40:24Z,2026-09-11T08:40:51Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:05:40,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C5B605D3-4DAD-443B-85E9-DB68B09F18D8
Dame Meg Hillier,Lab/Co-op,Hackney South and Shoreditch,With us,yes,12:17:56,2026-09-11T11:17:56Z,2026-09-11T11:18:16Z,20,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:43:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C5B605D3-4DAD-443B-85E9-DB68B09F18D8
Dame Meg Hillier,Lab/Co-op,Hackney South and Shoreditch,With us,yes,14:10:14,2026-09-11T13:10:14Z,2026-09-11T13:10:59Z,45,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:35:30,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C5B605D3-4DAD-443B-85E9-DB68B09F18D8
Anna Dixon,Lab,Shipley,With us,yes,09:42:38,2026-09-11T08:42:38Z,2026-09-11T08:43:00Z,21,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:07:54,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FF10C458-3E31-440A-87DF-63BBFDB0DC07
Anna Dixon,Lab,Shipley,With us,yes,11:07:32,2026-09-11T10:07:32Z,2026-09-11T10:07:39Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:32:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FF10C458-3E31-440A-87DF-63BBFDB0DC07
Anna Dixon,Lab,Shipley,With us,yes,11:39:25,2026-09-11T10:39:25Z,2026-09-11T10:39:33Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:04:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FF10C458-3E31-440A-87DF-63BBFDB0DC07
Anna Dixon,Lab,Shipley,With us,yes,13:16:00,2026-09-11T12:16:00Z,2026-09-11T12:16:07Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:41:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FF10C458-3E31-440A-87DF-63BBFDB0DC07
Imran Hussain,Lab,Bradford East,Neutral or unclear,yes,09:43:39,2026-09-11T08:43:39Z,2026-09-11T08:43:47Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:08:55,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8FE7EABA-D757-417F-A00D-851E41DC9EE3
Imran Hussain,Lab,Bradford East,Neutral or unclear,yes,10:02:22,2026-09-11T09:02:22Z,2026-09-11T09:02:31Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:27:38,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8FE7EABA-D757-417F-A00D-851E41DC9EE3
Imran Hussain,Lab,Bradford East,Neutral or unclear,yes,10:27:17,2026-09-11T09:27:17Z,2026-09-11T09:27:25Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:52:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8FE7EABA-D757-417F-A00D-851E41DC9EE3
Imran Hussain,Lab,Bradford East,Neutral or unclear,yes,10:55:58,2026-09-11T09:55:58Z,2026-09-11T09:56:05Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:21:14,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8FE7EABA-D757-417F-A00D-851E41DC9EE3
Dr Zubir Ahmed,Lab,Glasgow South West,With us,yes,09:44:16,2026-09-11T08:44:16Z,2026-09-11T08:44:36Z,19,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:09:32,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A7D76D2B-9F00-4A9A-997A-373E56D12E33
Dr Zubir Ahmed,Lab,Glasgow South West,With us,yes,10:33:00,2026-09-11T09:33:00Z,2026-09-11T09:35:30Z,150,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:58:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A7D76D2B-9F00-4A9A-997A-373E56D12E33
Dr Zubir Ahmed,Lab,Glasgow South West,With us,yes,10:35:53,2026-09-11T09:35:53Z,2026-09-11T09:36:25Z,32,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:01:09,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A7D76D2B-9F00-4A9A-997A-373E56D12E33
Dr Zubir Ahmed,Lab,Glasgow South West,With us,yes,10:36:33,2026-09-11T09:36:33Z,2026-09-11T09:37:58Z,85,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:01:49,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A7D76D2B-9F00-4A9A-997A-373E56D12E33
Dr Zubir Ahmed,Lab,Glasgow South West,With us,yes,10:38:39,2026-09-11T09:38:39Z,2026-09-11T09:42:40Z,241,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:03:55,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A7D76D2B-9F00-4A9A-997A-373E56D12E33
Wendy Morton,Con,Aldridge-Brownhills,With us,yes,09:44:56,2026-09-11T08:44:56Z,2026-09-11T08:45:29Z,32,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:10:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9638C88-E100-4DF1-8B3D-C34EA02BEA59
Simon Hoare,Con,North Dorset,Against us,yes,09:46:17,2026-09-11T08:46:17Z,2026-09-11T08:46:52Z,35,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:11:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-21F0240F-ACD0-45A4-8163-59F4B64C14F4
Simon Hoare,Con,North Dorset,Against us,yes,09:58:56,2026-09-11T08:58:56Z,2026-09-11T08:59:19Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:24:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-21F0240F-ACD0-45A4-8163-59F4B64C14F4
Simon Hoare,Con,North Dorset,Against us,yes,14:08:25,2026-09-11T13:08:25Z,2026-09-11T13:08:33Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:33:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-21F0240F-ACD0-45A4-8163-59F4B64C14F4
Dr Ben Spencer,Con,Runnymede and Weybridge,"With us, strongly",yes,09:47:17,2026-09-11T08:47:17Z,2026-09-11T08:47:23Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:12:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A222129E-2DBA-4E48-B5C5-2510F9846298
